index,split
10273,train
10274,train
10275,train
10276,train
10277,train
10278,train
10279,test
10280,train
10281,train
10282,valid
10283,train
10284,train
10285,train
10286,train
10287,train
10288,train
10289,test
10290,train
10291,train
10292,train
10293,train
10294,train
10295,train
10296,train
10297,train
10298,train
10299,train
10300,train
10301,train
10302,train
10303,train
10304,train
10305,train
10306,train
10307,train
10308,train
10309,train
10310,train
10311,train
10312,train
10313,train
10314,train
10315,train
10316,train
10317,train
10318,test
10319,test
10320,test
10321,train
10322,train
10323,train
10324,train
10325,train
10326,train
10327,train
10328,train
10329,train
10330,test
10331,train
10332,train
10333,train
10334,train
10335,train
10336,test
10337,train
10338,test
10339,train
10340,train
10341,train
10342,train
10343,train
10344,train
10345,train
10346,train
10347,train
10348,train
10349,train
10350,train
10351,train
10352,train
10353,train
10354,train
10355,train
10356,test
10357,train
10358,train
10359,train
10360,train
10361,train
10362,train
10363,train
10364,train
10365,train
10366,valid
10367,train
10368,train
10369,train
10370,valid
10371,test
10372,train
10373,train
10374,test
10375,test
10376,test
10377,train
10378,train
10379,train
10380,train
10381,train
10382,train
10383,train
10384,train
10385,train
10386,train
10387,train
10388,train
10389,train
10390,train
10391,train
10392,train
10393,train
10394,train
10395,train
10396,train
10397,train
10398,train
10399,test
10400,train
10401,train
10402,train
10403,train
10404,train
10405,train
10406,valid
10407,train
10408,train
10409,test
10410,train
10411,train
10412,test
10413,train
10414,valid
10415,train
10416,train
10417,train
10418,train
10419,train
10420,train
10421,train
10422,valid
10423,valid
10424,train
10425,train
10426,train
10427,train
10428,valid
10429,test
10430,train
10431,valid
10432,valid
10433,train
10434,test
10435,train
10436,train
10437,train
10438,train
10439,test
10440,train
10441,test
10442,valid
10443,train
10444,valid
10445,test
10446,train
10447,test
10448,train
10449,train
10450,train
10451,valid
10452,train
10453,train
10454,train
10455,train
10456,train
10457,valid
10458,train
10459,train
10460,test
10461,train
10462,train
10463,train
10464,train
10465,valid
10466,train
10467,valid
10468,train
10469,train
10470,train
10471,train
10472,train
10473,train
10474,train
10475,train
10476,train
10477,valid
10478,test
10479,test
10480,train
10481,valid
10482,train
10483,train
10484,train
10485,train
10486,train
10487,train
10488,train
10489,train
10490,train
10491,train
10492,test
10493,train
10494,train
10495,train
10496,test
10497,train
10498,train
10499,train
10500,train
10501,train
10502,train
10503,train
10504,train
10505,train
10506,train
10507,valid
10508,train
10509,test
10510,valid
10511,train
10512,train
10513,train
10514,train
10515,train
10516,train
10517,train
10518,train
10519,train
10520,train
10521,valid
10522,train
10523,test
10524,train
10525,train
10526,train
10527,train
10528,train
10529,train
10530,train
10531,train
10532,valid
10533,train
10534,test
10535,train
10536,train
10537,train
10538,test
10539,train
10540,train
10541,train
10542,train
10543,train
10544,train
10545,train
10546,train
10547,train
10548,train
10549,train
10550,train
10551,train
10552,valid
10553,train
10554,valid
10555,train
10556,train
10557,train
10558,train
10559,train
10560,train
10561,train
10562,valid
10563,train
10564,test
10565,train
10566,train
10567,train
10568,train
10569,train
10570,train
10571,train
10572,valid
10573,train
10574,train
10575,train
10576,train
10577,valid
10578,train
10579,train
10580,train
10581,valid
10582,train
10583,valid
10584,train
10585,test
10586,train
10587,valid
10588,train
10589,train
10590,valid
10591,test
10592,train
10593,train
10594,train
10595,train
10596,train
10597,train
10598,train
10599,train
10600,train
10601,valid
10602,train
10603,train
10604,train
10605,train
10606,train
10607,train
10608,valid
10609,train
10610,train
10611,train
10612,train
10613,train
10614,valid
10615,train
10616,train
10617,test
10618,train
10619,train
10620,train
10621,train
10622,train
10623,train
10624,test
10625,test
10626,train
10627,train
10628,test
10629,train
10630,train
10631,train
10632,test
10633,train
10634,train
10635,train
10636,train
10637,test
10638,train
10639,test
10640,train
10641,train
10642,train
10643,train
10644,train
10645,train
10646,train
10647,train
10648,train
10649,train
10650,train
10651,train
10652,train
10653,valid
10654,train
10655,valid
10656,train
10657,test
10658,train
10659,test
10660,train
10661,valid
10662,valid
10663,test
10664,train
10665,train
10666,train
10667,train
10668,train
10669,test
10670,train
10671,train
10672,train
10673,train
10674,train
10675,train
10676,train
10677,train
10678,train
10679,train
10680,train
10681,train
10682,valid
10683,train
10684,train
10685,valid
10686,train
10687,train
10688,train
10689,train
10690,train
10691,train
10692,train
10693,valid
10694,train
10695,train
10696,train
10697,train
10698,train
10699,train
10700,train
10701,valid
10702,test
10703,train
10704,train
10705,valid
10706,train
10707,train
10708,test
10709,train
10710,train
10711,train
10712,test
10713,train
10714,train
10715,valid
10716,train
10717,test
10718,train
10719,test
10720,train
10721,train
10722,valid
10723,train
10724,train
10725,train
10726,train
10727,train
10728,test
10729,train
10730,train
10731,train
10732,valid
10733,train
10734,train
10735,train
10736,train
10737,train
10738,train
10739,test
10740,train
10741,train
10742,test
10743,train
10744,train
10745,train
10746,train
10747,train
10748,train
10749,train
10750,train
10751,train
10752,test
10753,valid
10754,train
10755,train
10756,train
10757,valid
10758,train
10759,train
10760,train
10761,test
10762,train
10763,train
10764,train
10765,test
10766,train
10767,train
10768,train
10769,test
10770,valid
10771,valid
10772,train
10773,train
10774,test
10775,train
10776,train
10777,valid
10778,train
10779,train
10780,train
10781,train
10782,train
10783,train
10784,train
10785,train
10786,train
10787,train
10788,train
10789,train
10790,train
10791,train
10792,train
10793,train
10794,train
10795,train
10796,train
10797,train
10798,train
10799,train
10800,train
10801,test
10802,test
10803,valid
10804,train
10805,train
10806,valid
10807,train
10808,train
10809,train
10810,train
10811,train
10812,train
10813,test
10814,train
10815,train
10816,train
10817,train
10818,valid
10819,valid
10820,train
10821,test
10822,train
10823,train
10824,train
10825,train
10826,test
10827,train
10828,valid
10829,train
10830,train
10831,train
10832,train
10833,train
10834,train
10835,train
10836,test
10837,test
10838,train
10839,valid
10840,train
10841,train
10842,train
10843,train
10844,train
10845,train
10846,test
10847,valid
10848,train
10849,test
10850,train
10851,train
10852,train
10853,train
10854,train
10855,train
10856,train
10857,train
10858,train
10859,valid
10860,train
10861,train
10862,train
10863,train
10864,valid
10865,train
10866,train
10867,valid
10868,train
10869,train
10870,test
10871,train
10872,valid
10873,train
10874,train
10875,test
10876,test
10877,train
10878,train
10879,train
10880,train
10881,train
10882,train
10883,train
10884,train
10885,train
10886,train
10887,train
10888,train
10889,train
10890,test
10891,train
10892,train
10893,train
10894,train
10895,train
10896,test
10897,train
10898,train
10899,train
10900,valid
10901,train
10902,test
10903,train
10904,train
10905,train
10906,train
10907,train
10908,train
10909,train
10910,test
10911,train
10912,train
10913,test
10914,valid
10915,train
10916,train
10917,train
10918,train
10919,train
10920,train
10921,train
10922,test
10923,train
10924,train
10925,train
10926,train
10927,train
10928,train
10929,train
10930,valid
10931,test
10932,train
10933,train
10934,train
10935,train
10936,train
10937,train
10938,train
10939,train
10940,train
10941,train
10942,valid
10943,test
10944,test
10945,train
10946,valid
10947,train
10948,train
10949,train
10950,train
10951,train
10952,train
10953,train
10954,train
10955,train
10956,train
10957,train
10958,train
10959,test
10960,train
10961,train
10962,valid
10963,valid
10964,train
10965,test
10966,valid
10967,test
10968,train
10969,test
10970,train
10971,train
10972,test
10973,train
10974,valid
10975,train
10976,train
10977,train
10978,train
10979,train
10980,train
10981,train
10982,train
10983,train
10984,train
10985,test
10986,train
10987,train
10988,train
10989,train
10990,valid
10991,train
10992,test
10993,train
10994,train
10995,valid
10996,train
10997,train
10998,train
10999,test
11000,train
11001,train
11002,valid
11003,train
11004,valid
11005,train
11006,valid
11007,train
11008,train
11009,test
11010,train
11011,test
11012,train
11013,train
11014,train
11015,train
11016,train
11017,train
11018,test
11019,valid
11020,train
11021,train
11022,train
11023,train
11024,train
11025,train
11026,valid
11027,train
11028,test
11029,train
11030,train
11031,train
11032,train
11033,train
11034,train
11035,train
11036,train
11037,train
11038,test
11039,train
11040,valid
11041,train
11042,train
11043,valid
11044,train
11045,train
11046,train
11047,train
11048,train
11049,test
11050,train
11051,train
11052,valid
11053,train
11054,valid
11055,train
11056,train
11057,train
11058,train
11059,train
11060,train
11061,train
11062,train
11063,train
11064,train
11065,train
11066,train
11067,train
11068,valid
11069,train
11070,train
11071,train
11072,train
11073,train
11074,valid
11075,train
11076,valid
11077,train
11078,train
11079,train
11080,train
11081,train
11082,test
11083,train
11084,test
11085,train
11086,train
11087,train
11088,train
11089,train
11090,test
11091,train
11092,train
11093,train
11094,train
11095,train
11096,valid
11097,train
11098,train
11099,train
11100,train
11101,test
11102,train
11103,train
11104,train
11105,train
11106,train
11107,train
11108,train
11109,train
11110,train
11111,valid
11112,train
11113,train
11114,test
11115,test
11116,train
11117,train
11118,train
11119,train
11120,train
11121,train
11122,train
11123,test
11124,valid
11125,train
11126,train
11127,train
11128,train
11129,train
11130,valid
11131,train
11132,train
11133,train
11134,train
11135,train
11136,train
11137,valid
11138,train
11139,train
11140,train
11141,valid
11142,train
11143,train
11144,test
11145,train
11146,train
11147,valid
11148,train
11149,train
11150,train
11151,train
11152,train
11153,valid
11154,test
11155,train
11156,train
11157,train
11158,train
11159,train
11160,train
11161,train
11162,train
11163,train
11164,train
11165,train
11166,train
11167,train
11168,train
11169,train
11170,train
11171,train
11172,test
11173,train
11174,train
11175,train
11176,train
11177,train
11178,train
11179,train
11180,train
11181,train
11182,valid
11183,train
11184,train
11185,train
11186,train
11187,train
11188,test
11189,valid
11190,train
11191,train
11192,train
11193,train
11194,test
11195,train
11196,train
11197,train
11198,train
11199,train
11200,train
11201,train
11202,train
11203,train
11204,train
11205,train
11206,train
11207,train
11208,train
11209,valid
11210,train
11211,train
11212,train
11213,train
11214,train
11215,train
11216,train
11217,train
11218,train
11219,train
11220,train
11221,test
11222,train
11223,train
11224,train
11225,train
11226,train
11227,valid
11228,train
11229,valid
11230,train
11231,train
11232,test
11233,train
11234,train
11235,train
11236,train
11237,train
11238,train
11239,train
11240,test
11241,train
11242,train
11243,valid
11244,test
11245,train
11246,train
11247,train
11248,train
11249,train
11250,train
11251,train
11252,train
11253,valid
11254,test
11255,train
11256,train
11257,valid
11258,train
11259,train
11260,train
11261,train
11262,train
11263,valid
11264,train
11265,train
11266,valid
11267,train
11268,train
11269,train
11270,train
11271,train
11272,train
11273,test
11274,valid
11275,train
11276,train
11277,train
11278,train
11279,train
11280,train
11281,test
11282,valid
11283,train
11284,train
11285,train
11286,train
11287,train
11288,train
11289,train
11290,train
11291,train
11292,train
11293,train
11294,train
11295,valid
11296,train
11297,train
11298,train
11299,train
11300,train
11301,train
11302,valid
11303,train
11304,train
11305,train
11306,train
11307,train
11308,train
11309,train
11310,train
11311,train
11312,train
11313,train
11314,train
11315,train
11316,test
11317,train
11318,train
11319,train
11320,train
11321,test
11322,train
11323,train
11324,train
11325,train
11326,train
11327,train
11328,train
11329,train
11330,train
11331,train
11332,train
11333,train
11334,train
11335,train
11336,train
11337,train
11338,train
11339,train
11340,train
11341,train
11342,train
11343,train
11344,train
11345,test
11346,train
11347,valid
11348,test
11349,test
11350,train
11351,test
11352,train
11353,train
11354,train
11355,train
11356,train
11357,train
11358,train
11359,train
11360,test
11361,train
11362,train
11363,test
11364,test
11365,train
11366,train
11367,train
11368,train
11369,test
11370,train
11371,train
11372,train
11373,train
11374,train
11375,train
11376,train
11377,train
11378,train
11379,train
11380,train
11381,train
11382,train
11383,train
11384,train
11385,test
11386,train
11387,train
11388,train
11389,test
11390,valid
11391,test
11392,train
11393,test
11394,train
11395,train
11396,train
11397,train
11398,train
11399,train
11400,train
11401,valid
11402,train
11403,train
11404,train
11405,valid
11406,train
11407,train
11408,train
11409,test
11410,train
11411,train
11412,train
11413,train
11414,test
11415,valid
11416,train
11417,train
11418,train
11419,valid
11420,train
11421,test
11422,train
11423,train
11424,test
11425,train
11426,train
11427,test
11428,train
11429,train
11430,train
11431,train
11432,train
11433,train
11434,valid
11435,valid
11436,valid
11437,train
11438,test
11439,train
11440,train
11441,test
11442,test
11443,train
11444,train
11445,train
11446,train
11447,valid
11448,train
11449,train
11450,train
11451,train
11452,valid
11453,valid
11454,train
11455,train
11456,valid
11457,train
11458,train
11459,valid
11460,train
11461,train
11462,train
11463,test
11464,train
11465,train
11466,train
11467,train
11468,train
11469,train
11470,train
11471,train
11472,train
11473,test
11474,train
11475,train
11476,test
11477,train
11478,train
11479,test
11480,valid
11481,train
11482,train
11483,train
11484,train
11485,train
11486,train
11487,train
11488,train
11489,train
11490,test
11491,train
11492,train
11493,test
11494,valid
11495,train
11496,train
11497,train
11498,train
11499,train
11500,train
11501,train
11502,train
11503,train
11504,train
11505,train
11506,train
11507,train
11508,train
11509,test
11510,test
11511,train
11512,train
11513,train
11514,train
11515,train
11516,train
11517,train
11518,train
11519,train
11520,test
